,name,types,country,aliases,addresses,email_address,ror_id
1225,Astronomisch Fysisch Onderzoek Nederland,['Facility'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['Asfyon'],"[{'lat': 52.27701, 'lng': 5.146884, 'state': None, 'state_code': None, 'city': 'Bussum', 'geonames_city': {'id': 2758064, 'city': 'Bussum', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gooise Meren', 'id': 11189015, 'ascii_name': 'Gooise Meren', 'code': 'NL.07.1942'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,03h837345
1226,SNV Netherlands Development Organisation,['Nonprofit'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.08361, 'lng': 4.308145, 'state': None, 'state_code': None, 'city': 'The Hague', 'geonames_city': {'id': 2747373, 'city': 'The Hague', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Den Haag', 'id': 2747372, 'ascii_name': 'Gemeente Den Haag', 'code': 'NL.11.0518'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': ""Agglomeratie 's-Gravenhage"", 'code': 'NL332'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,01a4v4q66
1227,Forest Peoples Programme,['Nonprofit'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['Stichting Forest Peoples'],"[{'lat': 52.07482, 'lng': 6.134664, 'state': None, 'state_code': None, 'city': 'Brummen', 'geonames_city': {'id': 2758177, 'city': 'Brummen', 'geonames_admin1': {'name': 'Gelderland', 'id': 2755634, 'ascii_name': 'Gelderland', 'code': 'NL.03'}, 'geonames_admin2': {'name': 'Gemeente Brummen', 'id': 2758176, 'ascii_name': 'Gemeente Brummen', 'code': 'NL.03.0213'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Gelderland', 'code': 'NL22'}, 'nuts_level3': {'name': 'Achterhoek', 'code': 'NL225'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,058c5e806
1228,Qiagen (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.370347, 'lng': 6.169459, 'state': None, 'state_code': None, 'city': 'Venlo', 'geonames_city': {'id': 2745641, 'city': 'Venlo', 'geonames_admin1': {'name': 'Limburg', 'id': 2751596, 'ascii_name': 'Limburg', 'code': 'NL.05'}, 'geonames_admin2': {'name': 'Gemeente Venlo', 'id': 2745640, 'ascii_name': 'Gemeente Venlo', 'code': 'NL.05.0983'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Limburg (NL)', 'code': 'NL42'}, 'nuts_level3': {'name': 'Noord-Limburg', 'code': 'NL421'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02qyqxk84
1229,Kowsar Medical (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 50.884886, 'lng': 5.994588, 'state': None, 'state_code': None, 'city': 'Heerlen', 'geonames_city': {'id': 2754652, 'city': 'Heerlen', 'geonames_admin1': {'name': 'Limburg', 'id': 2751596, 'ascii_name': 'Limburg', 'code': 'NL.05'}, 'geonames_admin2': {'name': 'Gemeente Heerlen', 'id': 2754651, 'ascii_name': 'Gemeente Heerlen', 'code': 'NL.05.0917'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Limburg (NL)', 'code': 'NL42'}, 'nuts_level3': {'name': 'Zuid-Limburg', 'code': 'NL423'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,05nwd8d95
1230,Janssen (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.166627, 'lng': 4.45652, 'state': None, 'state_code': None, 'city': 'Leiden', 'geonames_city': {'id': 2751773, 'city': 'Leiden', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Leiden', 'id': 2751772, 'ascii_name': 'Gemeente Leiden', 'code': 'NL.11.0546'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': 'Agglomeratie Leiden en Bollenstreek', 'code': 'NL337'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,04cxegr21
1231,Frutarom (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.026316, 'lng': 5.64635, 'state': None, 'state_code': None, 'city': 'Veenendaal', 'geonames_city': {'id': 2745774, 'city': 'Veenendaal', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente Veenendaal', 'id': 2745773, 'ascii_name': 'Gemeente Veenendaal', 'code': 'NL.09.0345'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Gelderland', 'code': 'NL22'}, 'nuts_level3': {'name': 'Veluwe', 'code': 'NL221'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,01cj13d80
1232,European Lead Factory,['Other'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.091159, 'lng': 5.10999, 'state': None, 'state_code': None, 'city': 'Utrecht', 'geonames_city': {'id': 2745912, 'city': 'Utrecht', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente Utrecht', 'id': 2745911, 'ascii_name': 'Gemeente Utrecht', 'code': 'NL.09.0344'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02gxafv90
1233,Enza Zaden (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['Enkhuizer Zaadwinkel'],"[{'lat': 52.72283, 'lng': 5.280356, 'state': None, 'state_code': None, 'city': 'Enkhuizen', 'geonames_city': {'id': 2756077, 'city': 'Enkhuizen', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Enkhuizen', 'id': 2756076, 'ascii_name': 'Gemeente Enkhuizen', 'code': 'NL.07.0388'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Flevoland', 'code': 'NL23'}, 'nuts_level3': {'name': 'Flevoland', 'code': 'NL230'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,05wjcp323
1234,GBS Leiden,['Other'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['Good Biomarker Sciences'],"[{'lat': 52.166581, 'lng': 4.46973, 'state': None, 'state_code': None, 'city': 'Leiden', 'geonames_city': {'id': 2751773, 'city': 'Leiden', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Leiden', 'id': 2751772, 'ascii_name': 'Gemeente Leiden', 'code': 'NL.11.0546'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': 'Agglomeratie Leiden en Bollenstreek', 'code': 'NL337'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,01h527v58
1235,Interuniversity Center for Social Science Theory and Methodology,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 53.222293, 'lng': 6.557468, 'state': None, 'state_code': None, 'city': 'Groningen', 'geonames_city': {'id': 2755251, 'city': 'Groningen', 'geonames_admin1': {'name': 'Groningen', 'id': 2755249, 'ascii_name': 'Groningen', 'code': 'NL.04'}, 'geonames_admin2': {'name': 'Gemeente Groningen', 'id': 2755250, 'ascii_name': 'Gemeente Groningen', 'code': 'NL.04.0014'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'NOORD-NEDERLAND', 'code': 'NL1'}, 'nuts_level2': {'name': 'Groningen', 'code': 'NL11'}, 'nuts_level3': {'name': 'Overig Groningen', 'code': 'NL113'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,005rems48
1236,Bravis Ziekenhuis,['Healthcare'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.528801, 'lng': 4.437575, 'state': None, 'state_code': None, 'city': 'Roosendaal', 'geonames_city': {'id': 2747930, 'city': 'Roosendaal', 'geonames_admin1': {'name': 'North Brabant', 'id': 2749990, 'ascii_name': 'North Brabant', 'code': 'NL.06'}, 'geonames_admin2': {'name': 'Roosendaal', 'id': 2747929, 'ascii_name': 'Roosendaal', 'code': 'NL.06.1674'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Noord-Brabant', 'code': 'NL41'}, 'nuts_level3': {'name': 'West-Noord-Brabant', 'code': 'NL411'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,05564wx43
1237,Transnational University Limburg,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 50.843687, 'lng': 5.699872, 'state': None, 'state_code': None, 'city': 'Maastricht', 'geonames_city': {'id': 2751283, 'city': 'Maastricht', 'geonames_admin1': {'name': 'Limburg', 'id': 2751596, 'ascii_name': 'Limburg', 'code': 'NL.05'}, 'geonames_admin2': {'name': 'Gemeente Maastricht', 'id': 2751282, 'ascii_name': 'Gemeente Maastricht', 'code': 'NL.05.0935'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Limburg (NL)', 'code': 'NL42'}, 'nuts_level3': {'name': 'Zuid-Limburg', 'code': 'NL423'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,05f0rzm15
1238,Eurocarbon (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.014917, 'lng': 5.874002, 'state': None, 'state_code': None, 'city': 'Sittard', 'geonames_city': {'id': 2747203, 'city': 'Sittard', 'geonames_admin1': {'name': 'Limburg', 'id': 2751596, 'ascii_name': 'Limburg', 'code': 'NL.05'}, 'geonames_admin2': {'name': 'Gemeente Sittard-Geleen', 'id': 6544255, 'ascii_name': 'Gemeente Sittard-Geleen', 'code': 'NL.05.1883'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Limburg (NL)', 'code': 'NL42'}, 'nuts_level3': {'name': 'Zuid-Limburg', 'code': 'NL423'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02jx61y97
1239,Hydrion (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.965928, 'lng': 5.680165, 'state': None, 'state_code': None, 'city': 'Wageningen', 'geonames_city': {'id': 2745088, 'city': 'Wageningen', 'geonames_admin1': {'name': 'Gelderland', 'id': 2755634, 'ascii_name': 'Gelderland', 'code': 'NL.03'}, 'geonames_admin2': {'name': 'Gemeente Wageningen', 'id': 2745087, 'ascii_name': 'Gemeente Wageningen', 'code': 'NL.03.0289'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Gelderland', 'code': 'NL22'}, 'nuts_level3': {'name': 'Veluwe', 'code': 'NL221'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02hrvn918
1240,Amalia Kinderziekenhuis,['Healthcare'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.823641, 'lng': 5.859822, 'state': None, 'state_code': None, 'city': 'Nijmegen', 'geonames_city': {'id': 2750053, 'city': 'Nijmegen', 'geonames_admin1': {'name': 'Gelderland', 'id': 2755634, 'ascii_name': 'Gelderland', 'code': 'NL.03'}, 'geonames_admin2': {'name': 'Gemeente Nijmegen', 'id': 2750052, 'ascii_name': 'Gemeente Nijmegen', 'code': 'NL.03.0268'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Gelderland', 'code': 'NL22'}, 'nuts_level3': {'name': 'Arnhem/Nijmegen', 'code': 'NL226'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,024pk8k39
1241,Christian University of Applied Sciences,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.0194, 'lng': 5.663961, 'state': None, 'state_code': None, 'city': 'Ede', 'geonames_city': {'id': 2756429, 'city': 'Ede', 'geonames_admin1': {'name': 'Gelderland', 'id': 2755634, 'ascii_name': 'Gelderland', 'code': 'NL.03'}, 'geonames_admin2': {'name': 'Gemeente Ede', 'id': 2756428, 'ascii_name': 'Gemeente Ede', 'code': 'NL.03.0228'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Gelderland', 'code': 'NL22'}, 'nuts_level3': {'name': 'Veluwe', 'code': 'NL221'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,04tj5wz42
1242,Ministry of Defence,['Government'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.079453, 'lng': 4.315866, 'state': None, 'state_code': None, 'city': 'The Hague', 'geonames_city': {'id': 2747373, 'city': 'The Hague', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Den Haag', 'id': 2747372, 'ascii_name': 'Gemeente Den Haag', 'code': 'NL.11.0518'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': ""Agglomeratie 's-Gravenhage"", 'code': 'NL332'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,0079deh61
1243,Syngaschem (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.46751, 'lng': 5.543358, 'state': None, 'state_code': None, 'city': 'Nuenen', 'geonames_city': {'id': 2749780, 'city': 'Nuenen', 'geonames_admin1': {'name': 'North Brabant', 'id': 2749990, 'ascii_name': 'North Brabant', 'code': 'NL.06'}, 'geonames_admin2': {'name': 'Gemeente Nuenen, Gerwen en Nederwetten', 'id': 2749779, 'ascii_name': 'Gemeente Nuenen, Gerwen en Nederwetten', 'code': 'NL.06.0820'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Noord-Brabant', 'code': 'NL41'}, 'nuts_level3': {'name': 'Zuidoost-Noord-Brabant', 'code': 'NL414'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,03r0qcr69
1244,Codarts Rotterdam,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['Codarts'],"[{'lat': 51.922002, 'lng': 4.471687, 'state': None, 'state_code': None, 'city': 'Rotterdam', 'geonames_city': {'id': 2747891, 'city': 'Rotterdam', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Rotterdam', 'id': 2747890, 'ascii_name': 'Gemeente Rotterdam', 'code': 'NL.11.0599'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': 'Groot-Rijnmond', 'code': 'NL339'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,04vtvrr13
1245,Marnix Academie,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.103582, 'lng': 5.133155, 'state': None, 'state_code': None, 'city': 'Utrecht', 'geonames_city': {'id': 2745912, 'city': 'Utrecht', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente Utrecht', 'id': 2745911, 'ascii_name': 'Gemeente Utrecht', 'code': 'NL.09.0344'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,03xws5b35
1246,Reformed University of Applied Sciences,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.50725, 'lng': 6.103558, 'state': None, 'state_code': None, 'city': 'Zwolle', 'geonames_city': {'id': 2743477, 'city': 'Zwolle', 'geonames_admin1': {'name': 'Overijssel', 'id': 2748838, 'ascii_name': 'Overijssel', 'code': 'NL.15'}, 'geonames_admin2': {'name': 'Gemeente Zwolle', 'id': 2743476, 'ascii_name': 'Gemeente Zwolle', 'code': 'NL.15.0193'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Overijssel', 'code': 'NL21'}, 'nuts_level3': {'name': 'Noord-Overijssel', 'code': 'NL211'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02ar29j81
1247,Katholieke Pabo Zwolle,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.506132, 'lng': 6.107448, 'state': None, 'state_code': None, 'city': 'Zwolle', 'geonames_city': {'id': 2743477, 'city': 'Zwolle', 'geonames_admin1': {'name': 'Overijssel', 'id': 2748838, 'ascii_name': 'Overijssel', 'code': 'NL.15'}, 'geonames_admin2': {'name': 'Gemeente Zwolle', 'id': 2743476, 'ascii_name': 'Gemeente Zwolle', 'code': 'NL.15.0193'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Overijssel', 'code': 'NL21'}, 'nuts_level3': {'name': 'Noord-Overijssel', 'code': 'NL211'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,05nrjb178
